city_Mun_Res,barangay_Res,date,count_Exposed,count_Infectious,count_Recovered,count_Specimen_age_9_below,count_Specimen_age_10_17,count_Specimen_age_18_39,count_Specimen_age_40_59,count_Specimen_age_60_79,count_Specimen_age_80_above,count_Conf_age_9_below,count_Conf_age_10_17,count_Conf_age_18_39,count_Conf_age_40_59,count_Conf_age_60_79,count_Conf_age_80_above,count_Reco_age_9_below,count_Reco_age_10_17,count_Reco_age_18_39,count_Reco_age_40_59,count_Reco_age_60_79,count_Reco_age_80_above,count_Specimen_Unknown,count_Conf_Unknown,count_Reco_Unknown
CITY OF BIÑAN,DE LA PAZ,2021-02-21,5,0,38,0,0,3,1,1,0,0,0,0,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-22,5,0,38,0,0,3,1,1,0,0,0,0,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-23,4,1,38,0,0,2,1,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-24,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-25,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-26,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-27,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-02-28,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-01,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-02,5,1,38,0,0,2,2,1,0,0,0,1,0,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-03,4,2,38,0,0,2,1,1,0,0,0,1,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-04,4,2,38,0,0,2,1,1,0,0,0,1,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-05,5,2,38,0,0,3,1,1,0,0,0,1,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-06,6,2,38,0,0,4,1,1,0,0,0,1,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-07,6,2,38,0,0,4,1,1,0,0,0,1,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-08,6,3,38,0,0,4,1,1,0,0,0,2,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-09,7,3,38,0,0,5,1,1,0,0,0,2,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-10,10,3,38,0,0,5,3,2,0,0,0,2,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-11,12,3,38,0,0,6,4,2,0,0,0,2,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-12,13,3,38,0,0,7,4,2,0,0,0,2,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-13,14,4,38,0,0,7,5,2,0,0,0,3,1,0,0,0,1,24,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-14,14,3,39,0,0,7,5,2,0,0,0,2,1,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-15,12,5,39,0,0,7,3,2,0,0,0,2,3,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-16,11,6,39,0,0,6,3,2,0,0,0,3,3,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-17,9,8,39,0,0,6,1,2,0,0,0,3,5,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-18,8,9,39,0,0,5,1,2,0,0,0,4,5,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-19,9,9,39,0,0,6,1,2,0,0,0,4,5,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-20,9,9,39,0,0,6,1,2,0,0,0,4,5,0,0,0,1,25,8,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-21,12,8,40,0,0,8,2,2,0,0,0,4,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-22,12,8,40,0,0,8,2,2,0,0,0,4,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-23,12,8,40,0,0,8,2,2,0,0,0,4,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-24,12,8,40,0,0,8,2,2,0,0,0,4,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-25,14,8,40,0,0,9,2,3,0,0,0,4,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-26,15,9,40,0,0,9,3,3,0,0,0,5,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-27,15,9,40,0,0,9,3,3,0,0,0,5,4,0,0,0,1,25,9,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-28,12,10,43,0,0,8,2,2,0,0,0,5,4,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-29,11,11,43,0,0,7,2,2,0,0,0,6,4,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-30,15,11,43,0,0,9,4,2,0,0,0,6,4,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-03-31,18,11,43,0,0,11,5,2,0,0,0,6,4,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-01,20,11,43,0,0,13,5,2,0,0,0,6,4,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-02,18,14,43,0,0,12,4,2,0,0,0,8,5,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-03,19,15,43,0,0,13,4,2,0,0,0,9,5,1,0,0,1,27,10,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-04,18,12,48,0,1,11,4,2,0,0,0,9,2,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-05,19,12,48,0,1,12,4,2,0,0,0,9,2,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-06,17,15,48,0,1,12,2,2,0,0,0,10,4,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-07,15,17,48,0,1,11,1,2,0,0,0,11,5,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-08,16,19,48,1,1,9,2,3,0,0,0,13,5,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-09,17,21,48,1,1,8,3,4,0,0,0,15,5,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-10,16,23,48,1,1,7,3,4,0,0,0,16,6,1,0,0,1,29,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-11,13,23,51,0,0,6,3,4,0,1,1,14,6,1,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-12,14,24,51,0,0,8,3,3,0,1,1,14,6,2,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-13,20,24,51,0,0,11,5,3,1,1,1,14,6,2,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-14,23,24,51,0,0,12,5,5,1,1,1,14,6,2,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-15,23,24,51,0,0,12,5,5,1,1,1,14,6,2,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-16,18,29,51,0,0,9,3,5,1,1,1,17,8,2,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-17,17,31,51,0,0,10,3,3,1,1,1,17,8,4,0,0,1,32,13,5,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-18,21,23,60,1,0,12,4,3,1,1,1,11,6,3,1,0,1,38,15,6,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-19,17,28,60,1,0,9,2,4,1,1,1,14,8,3,1,0,1,38,15,6,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-20,16,22,67,1,0,8,2,4,1,0,0,14,5,2,1,1,2,39,18,7,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-21,17,18,71,1,0,9,2,4,1,0,0,12,3,2,1,1,2,41,20,7,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-22,15,17,75,1,0,8,2,4,0,0,0,10,3,2,2,1,2,44,21,7,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-23,16,18,76,1,0,10,3,2,0,0,0,9,3,4,2,1,2,45,21,7,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-24,15,18,77,1,0,9,3,2,0,0,0,9,3,4,2,1,2,46,21,7,0,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-25,13,13,85,0,0,8,3,2,0,1,0,5,2,4,1,1,2,51,23,7,1,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-26,14,10,88,0,0,9,3,2,0,1,0,4,2,2,1,1,2,52,23,9,1,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-27,16,10,88,0,0,10,3,3,0,1,0,4,2,2,1,1,2,52,23,9,1,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-28,15,12,89,0,0,9,2,3,1,1,0,5,3,2,1,1,2,53,23,9,1,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-29,19,13,89,0,0,12,3,3,1,1,0,5,4,2,1,1,2,53,23,9,1,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-04-30,18,13,92,0,0,12,3,2,1,1,0,6,3,3,0,1,2,54,24,9,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-01,17,12,94,0,0,11,3,2,1,1,0,7,3,1,0,1,2,54,24,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-02,19,12,94,0,0,12,4,2,1,1,0,7,3,1,0,1,2,54,24,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-03,14,17,95,0,0,8,2,3,1,0,0,11,5,1,0,2,2,54,24,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-04,16,15,98,0,0,7,3,4,2,0,0,10,4,1,0,2,2,56,25,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-05,18,14,100,0,0,9,4,4,1,0,0,9,3,1,1,2,2,57,26,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-06,19,15,100,0,0,11,4,3,1,0,0,9,3,2,1,2,2,57,26,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-07,17,15,102,0,0,10,4,3,0,0,0,9,2,2,2,2,2,58,27,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-08,17,15,103,0,0,11,3,3,0,0,0,8,3,2,2,2,2,59,27,11,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-09,10,20,105,0,0,6,1,3,0,0,0,12,5,1,2,2,2,60,27,12,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-10,10,20,106,0,0,6,1,3,0,0,0,12,5,1,2,2,2,61,27,12,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-11,14,15,112,1,0,8,3,2,0,0,0,8,3,2,2,2,2,65,29,12,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-12,15,14,113,1,0,8,4,2,0,0,0,7,3,2,2,2,2,66,29,12,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-13,16,14,113,1,0,9,4,2,0,0,0,7,3,2,2,2,2,66,29,12,2,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-14,17,13,114,1,0,10,4,2,0,0,0,7,3,2,1,2,2,66,29,12,3,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-15,16,13,115,1,0,10,3,2,0,0,0,7,4,1,1,2,2,66,29,13,3,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-16,15,15,117,1,0,9,3,2,0,0,0,9,5,1,0,2,2,66,30,13,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-17,12,13,122,0,0,7,3,2,0,1,0,8,3,1,0,2,2,69,32,13,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-18,12,9,126,0,0,7,3,2,0,1,0,5,3,0,0,2,2,72,32,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-19,12,9,126,0,0,7,3,2,0,1,0,5,3,0,0,2,2,72,32,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-20,8,12,127,0,0,5,1,2,0,1,0,6,5,0,0,2,2,73,32,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-21,10,12,127,0,0,5,2,2,1,1,0,6,5,0,0,2,2,73,32,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-22,11,12,127,0,0,5,3,2,1,1,0,6,5,0,0,2,2,73,32,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-23,11,7,132,0,0,5,3,2,1,0,0,4,3,0,0,3,2,75,34,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-24,11,6,133,0,0,5,3,2,1,0,0,4,2,0,0,3,2,75,35,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-25,12,6,133,0,0,5,3,3,1,0,0,4,2,0,0,3,2,75,35,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-26,13,4,135,0,0,6,3,3,1,0,0,2,2,0,0,3,2,77,35,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-27,14,4,135,0,0,7,3,3,1,0,0,2,2,0,0,3,2,77,35,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-28,14,1,138,0,0,7,3,3,1,0,0,1,0,0,0,3,2,78,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-29,12,3,138,0,0,6,2,3,1,0,0,2,1,0,0,3,2,78,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-30,11,4,138,0,0,5,2,3,1,0,0,3,1,0,0,3,2,78,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-05-31,12,4,138,0,0,5,3,3,1,0,0,3,1,0,0,3,2,78,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-01,13,4,139,0,0,6,4,2,1,0,0,2,1,1,0,3,2,79,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-02,13,4,139,0,0,6,4,2,1,0,0,2,1,1,0,3,2,79,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-03,14,4,139,0,1,6,4,2,1,0,0,2,1,1,0,3,2,79,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-04,13,5,139,0,1,5,4,2,1,0,0,3,1,1,0,3,2,79,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-05,12,6,139,0,1,5,3,2,1,0,0,3,2,1,0,3,2,79,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-06,12,6,139,0,1,5,3,2,1,0,0,3,2,1,0,3,2,79,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-07,13,5,140,0,1,6,3,2,1,0,0,2,2,1,0,3,2,80,37,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-08,12,4,142,0,1,6,2,2,1,0,0,1,2,1,0,3,2,81,38,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-09,13,4,142,0,1,7,2,2,1,0,0,1,2,1,0,3,2,81,38,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-10,12,5,142,0,0,7,2,2,1,0,1,1,2,1,0,3,2,81,38,14,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-11,11,5,143,0,0,6,2,2,1,0,1,2,2,0,0,3,2,81,38,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-12,11,4,144,0,0,6,2,2,1,0,1,2,1,0,0,3,2,81,39,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-13,12,3,145,0,0,7,2,2,1,0,1,1,1,0,0,3,2,82,39,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-14,11,4,145,0,0,6,2,2,1,0,1,2,1,0,0,3,2,82,39,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-15,13,4,146,0,0,6,2,4,1,0,1,2,1,0,0,3,2,82,40,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-16,15,4,146,0,0,7,3,4,1,0,1,2,1,0,0,3,2,82,40,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-17,16,6,146,0,0,9,3,2,2,0,1,2,1,2,0,3,2,82,40,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-18,17,6,146,0,0,10,3,2,2,0,1,2,1,2,0,3,2,82,40,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-19,17,6,147,0,0,9,3,3,2,0,0,3,1,2,0,3,3,82,40,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-20,16,7,147,0,0,8,3,3,2,0,0,4,1,2,0,3,3,82,40,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-21,15,5,150,0,0,7,3,3,2,0,0,3,0,2,0,3,3,84,41,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-22,14,7,150,0,0,7,2,3,2,0,0,3,2,2,0,3,3,84,41,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-23,14,8,150,0,0,7,2,3,2,0,0,4,2,2,0,3,3,84,41,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-24,16,8,150,1,0,7,2,4,2,0,0,4,2,2,0,3,3,84,41,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-25,14,10,150,1,0,7,1,3,2,0,0,4,3,3,0,3,3,84,41,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-26,11,13,150,0,0,6,1,2,2,1,0,5,3,4,0,3,3,84,41,15,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-27,11,12,152,0,0,6,1,2,2,1,0,6,3,2,0,3,3,84,41,17,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-28,12,10,154,0,0,6,1,3,2,1,0,5,2,2,0,3,3,85,42,17,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-29,12,8,156,0,0,6,1,3,2,1,0,3,2,2,0,3,3,87,42,17,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-06-30,11,9,156,0,0,5,1,3,2,1,0,4,2,2,0,3,3,87,42,17,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-01,12,8,157,0,0,6,1,3,2,1,0,4,2,1,0,3,3,87,42,18,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-02,12,7,159,0,0,6,1,3,2,1,0,3,1,2,0,3,3,88,43,18,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-03,12,7,159,0,0,6,1,3,2,1,0,3,1,2,0,3,3,88,43,18,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-04,13,5,161,0,0,7,1,3,2,1,0,2,0,2,0,3,3,89,44,18,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-05,13,5,162,0,0,8,1,2,2,1,0,1,0,3,0,3,3,90,44,18,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-06,13,3,164,0,0,8,1,2,2,0,0,1,0,2,0,4,3,90,44,19,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-07,13,3,164,0,0,8,1,2,2,0,0,1,0,2,0,4,3,90,44,19,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-08,13,4,164,0,0,7,2,2,2,0,0,2,0,2,0,4,3,90,44,19,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-09,14,3,165,0,0,8,2,2,2,0,0,1,0,2,0,4,3,91,44,19,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-10,14,2,166,0,0,8,2,2,2,0,0,1,0,1,0,4,3,91,44,20,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-11,13,4,166,0,0,7,1,3,2,0,0,2,1,1,0,4,3,91,44,20,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-12,13,4,166,0,0,7,1,3,2,0,0,2,1,1,0,4,3,91,44,20,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-13,14,4,166,0,0,8,1,3,2,0,0,2,1,1,0,4,3,91,44,20,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-14,19,3,167,0,0,12,1,4,2,0,0,2,1,0,0,4,3,91,44,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-15,19,3,167,0,0,12,1,4,2,0,0,2,1,0,0,4,3,91,44,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-16,17,5,168,0,0,9,2,4,2,0,0,4,1,0,0,4,3,92,44,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-17,17,6,168,0,0,9,2,4,2,0,0,5,1,0,0,4,3,92,44,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-18,12,9,170,0,0,7,1,2,2,0,0,5,2,2,0,4,3,94,44,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-19,12,9,170,0,0,7,1,2,2,0,0,5,2,2,0,4,3,94,44,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-20,13,9,171,0,0,7,1,3,2,0,0,6,1,2,0,4,3,94,45,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-21,12,10,171,0,0,6,1,3,2,0,0,7,1,2,0,4,3,94,45,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-22,13,10,171,0,0,6,2,3,2,0,0,7,1,2,0,4,3,94,45,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-23,17,11,171,0,0,9,3,3,2,0,0,7,2,2,0,4,3,94,45,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-24,17,12,171,0,0,9,3,3,2,0,0,8,2,2,0,4,3,94,45,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-25,17,10,173,0,0,9,3,3,2,0,0,6,2,2,0,4,3,96,45,21,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-26,17,6,177,0,0,9,3,3,2,0,0,3,2,1,0,4,3,99,45,22,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-27,14,10,178,0,0,9,1,2,2,0,0,5,4,1,0,4,3,99,45,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-28,14,10,179,0,0,8,1,3,2,0,0,6,3,1,0,4,3,99,46,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-29,16,9,180,0,0,9,1,4,2,0,0,5,3,1,0,4,3,100,46,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-30,17,10,181,0,0,9,1,5,2,0,0,6,3,1,0,4,3,101,46,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-07-31,19,10,181,0,0,10,1,6,2,0,0,6,3,1,0,4,3,101,46,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-01,15,13,182,0,0,8,1,4,2,0,0,7,3,3,0,4,3,102,46,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-02,17,13,182,0,0,8,2,5,2,0,0,7,3,3,0,4,3,102,46,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-03,16,14,183,0,0,7,2,5,2,0,0,9,2,3,0,4,3,102,47,23,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-04,15,10,188,0,0,7,2,4,2,0,0,7,0,3,0,4,3,104,49,24,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-05,16,9,189,0,0,7,3,4,2,0,0,6,0,3,0,4,3,105,49,24,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-06,18,11,189,0,0,8,4,4,2,0,0,7,0,4,0,4,3,105,49,24,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-07,19,10,190,0,0,8,4,5,2,0,0,6,0,4,0,4,3,106,49,24,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-08,18,10,191,0,0,8,3,5,2,0,0,5,1,4,0,4,3,107,49,24,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-09,19,12,192,0,0,10,2,5,2,0,0,6,3,3,0,4,3,107,49,25,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-10,18,13,194,0,0,9,3,4,2,0,0,7,3,3,0,4,3,108,49,26,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-11,26,11,197,0,0,12,6,5,3,0,0,5,3,3,0,4,3,110,49,27,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-12,26,12,198,0,0,10,7,6,3,0,0,6,3,3,0,4,3,111,49,27,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-13,26,16,198,0,0,13,4,6,3,0,0,7,6,3,0,4,3,111,49,27,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-14,23,19,199,0,0,14,3,4,2,0,0,7,7,4,1,4,3,111,49,28,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-15,22,18,201,0,0,13,3,4,2,0,0,7,7,3,1,4,3,112,49,29,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-16,23,22,201,0,0,12,3,6,2,0,0,10,8,3,1,4,3,112,49,29,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-17,24,23,202,0,0,14,2,6,2,0,0,10,9,3,1,4,3,113,49,29,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-18,26,22,208,0,0,12,5,7,2,0,0,12,7,2,1,4,3,116,51,30,4,0,0,0
CITY OF BIÑAN,DE LA PAZ,2021-08-19,33,23,209,0,1,17,7,6,2,0,0,12,7,3,1,4,3,116,51,31,4,0,0,0
